-344	4.439352660493558E-4
-343	4.4457778261434793E-4
-342	4.452231209390121E-4
-341	4.4587410278302E-4
-340	4.465335499060438E-4
-339	4.4720428406775547E-4
-338	4.4788912702782704E-4
-337	4.485909005459302E-4
-336	4.493124263817371E-4
-335	4.5005652629491965E-4
-334	4.5082602204514976E-4
-333	4.516237353920994E-4
-332	4.524524880954406E-4
-331	4.533151019148453E-4
-330	4.542143986099855E-4
-329	4.551531999405329E-4
-328	4.561343276661597E-4
-327	4.571606035465379E-4
-326	4.582348493413392E-4
-325	4.593598868102358E-4
-324	4.605385377128995E-4
-323	4.6177362380900235E-4
-322	4.6306796685821627E-4
-321	4.644243886202132E-4
-320	4.658457108546651E-4
-319	4.6733475532124405E-4
-318	4.6889434377962177E-4
-317	4.7052729798947044E-4
-316	4.7223643971046184E-4
-315	4.7402459070226805E-4
-314	4.7589457272456085E-4
-313	4.7784920753701256E-4
-312	4.798913168992947E-4
-311	4.820237225710794E-4
-310	4.8424924631203887E-4
-309	4.865707098818447E-4
-308	4.88990935040169E-4
-307	4.915127435466837E-4
-306	4.941389571610607E-4
-305	4.968723976429721E-4
-304	4.997158867520898E-4
-303	5.026722462480856E-4
-302	5.057442978906318E-4
-301	5.089348634393999E-4
-300	5.122467646540622E-4
-299	5.156828232942907E-4
-298	5.192455783650406E-4
-297	5.229364378524018E-4
-296	5.267565269877476E-4
-295	5.307069710024509E-4
-294	5.347888951278852E-4
-293	5.39003424595424E-4
-292	5.4335168463644E-4
-291	5.478348004823067E-4
-290	5.524538973643973E-4
-289	5.572101005140852E-4
-288	5.621045351627434E-4
-287	5.671383265417454E-4
-286	5.723125998824642E-4
-285	5.77628480416273E-4
-284	5.830870933745455E-4
-283	5.886895639886544E-4
-282	5.944370174899731E-4
-281	6.00330579109875E-4
-280	6.063713740797331E-4
-279	6.125605276309211E-4
-278	6.188991649948116E-4
-277	6.253884114027782E-4
-276	6.320293920861942E-4
-275	6.388232322764327E-4
-274	6.45771057204867E-4
-273	6.528739921028702E-4
-272	6.601331622018158E-4
-271	6.675496927330767E-4
-270	6.751247089280265E-4
-269	6.828593360180382E-4
-268	6.907553168121164E-4
-267	6.988168644297911E-4
-266	7.070488095682232E-4
-265	7.154559829245739E-4
-264	7.240432151960043E-4
-263	7.328153370796755E-4
-262	7.417771792727489E-4
-261	7.509335724723851E-4
-260	7.602893473757457E-4
-259	7.698493346799918E-4
-258	7.796183650822844E-4
-257	7.896012692797848E-4
-256	7.998028779696539E-4
-255	8.102280218490527E-4
-254	8.208815316151426E-4
-253	8.317682379650847E-4
-252	8.428929715960402E-4
-251	8.5426056320517E-4
-250	8.658758434896355E-4
-249	8.777436431465974E-4
-248	8.898687928732174E-4
-247	9.022561233666562E-4
-246	9.149104653240754E-4
-245	9.278366494426357E-4
-244	9.41039506419498E-4
-243	9.54523866951824E-4
-242	9.682945617367746E-4
-241	9.823564214715109E-4
-240	9.967142768531943E-4
-239	0.0010113729585789855
-238	0.0010263363979680488
-237	0.0010416049288275617
-236	0.001057177985586704
-235	0.0010730550026746561
-234	0.0010892354145205982
-233	0.0011057186555537106
-232	0.0011225041602031733
-231	0.0011395913628981663
-230	0.00115697969806787
-229	0.0011746686001414652
-228	0.0011926575035481315
-227	0.0012109458427170493
-226	0.0012295330520773987
-225	0.00124841856605836
-224	0.0012676018190891129
-223	0.0012870822455988383
-222	0.0013068592800167163
-221	0.0013269323567719272
-220	0.0013473009102936504
-219	0.0013679643750110668
-218	0.001388922185353357
-217	0.0014101737757497006
-216	0.0014317185806292777
-215	0.0014535560344212687
-214	0.0014756855715548538
-213	0.0014981066264592136
-212	0.0015208186335635278
-211	0.0015438210272969767
-210	0.0015671132420887405
-209	0.0015906947123679996
-208	0.0016145642320132267
-207	0.0016387180327000653
-206	0.0016631517055534506
-205	0.001687860841698319
-204	0.0017128410322596057
-203	0.0017380878683622468
-202	0.0017635969411311785
-201	0.001789363841691336
-200	0.0018153841611676558
-199	0.001841653490685073
-198	0.0018681674213685236
-197	0.001894921544342944
-196	0.0019219114507332694
-195	0.0019491327316644353
-194	0.001976580978261378
-193	0.002004251781649034
-192	0.002032140732952338
-191	0.0020602434232962256
-190	0.002088555443805634
-189	0.002117072385605498
-188	0.0021457898398207537
-187	0.0021747033975763365
-186	0.002203808649997183
-185	0.0022331011882082284
-184	0.0022625766033344086
-183	0.0022922304865006598
-182	0.002322058428831917
