-250	2.1453194893774946E-4
-249	2.152548879235858E-4
-248	2.1598911849088066E-4
-247	2.167459322210924E-4
-246	2.1753662069567967E-4
-245	2.1837247549610084E-4
-244	2.1926478820381447E-4
-243	2.2022485040027896E-4
-242	2.212639536669529E-4
-241	2.223933895852947E-4
-240	2.2362444973676284E-4
-239	2.2496842570281583E-4
-238	2.264366090649122E-4
-237	2.280402914045104E-4
-236	2.2979076430306884E-4
-235	2.316993193420461E-4
-234	2.337772481029007E-4
-233	2.36035842167091E-4
-232	2.3848639311607555E-4
-231	2.411401925313128E-4
-230	2.4400853199426132E-4
-229	2.4710270308637956E-4
-228	2.504339973891259E-4
-227	2.5401370648395894E-4
-226	2.578531219523373E-4
-225	2.6196353537571917E-4
-224	2.663562383355631E-4
-223	2.710425224133277E-4
-222	2.760336791904714E-4
-221	2.8134100024845274E-4
-220	2.8697577716873006E-4
-219	2.92949301532762E-4
-218	2.9927286492200696E-4
-217	3.059577589179234E-4
-216	3.1301527510196994E-4
-215	3.2045670505560493E-4
-214	3.2829334036028695E-4
-213	3.365364725974743E-4
-212	3.451973933486257E-4
-211	3.5428739419519954E-4
-210	3.638177667186542E-4
-209	3.737998025004484E-4
-208	3.842447931220404E-4
-207	3.951640301648889E-4
-206	4.06568805210452E-4
-205	4.1847040984018864E-4
-204	4.3087821722982835E-4
-203	4.4379392693218536E-4
-202	4.5721732009434545E-4
-201	4.7114817786339394E-4
-200	4.8558628138641665E-4
-199	5.00531411810499E-4
-198	5.159833502827268E-4
-197	5.319418779501853E-4
-196	5.484067759599601E-4
-195	5.653778254591371E-4
-194	5.828548075948017E-4
-193	6.008375035140396E-4
-192	6.193256943639361E-4
-191	6.383191612915767E-4
-190	6.578176854440475E-4
-189	6.778210479684336E-4
-188	6.983290300118207E-4
-187	7.193414127212945E-4
-186	7.408579772439403E-4
-185	7.628785047268441E-4
-184	7.854027763170912E-4
-183	8.08430573161767E-4
-182	8.319616764079576E-4
-181	8.559958672027483E-4
-180	8.805329266932244E-4
-179	9.055726360264719E-4
-178	9.311147763495758E-4
-177	9.571591288096224E-4
-176	9.837054745536968E-4
-175	0.001010753594728885
-174	0.0010383052420264382
-173	0.0010663700553142747
-172	0.0010949596450044769
-171	0.0011240856215091295
-170	0.0011537595952403157
-169	0.001183993176610119
-168	0.0012147979760306232
-167	0.0012461856039139123
-166	0.0012781676706720693
-165	0.0013107557867171782
-164	0.0013439615624613222
-163	0.0013777966083165858
-162	0.0014122725346950517
-161	0.0014474009520088044
-160	0.0014831934706699267
-159	0.0015196617010905026
-158	0.0015568172536826158
-157	0.0015946717388583503
-156	0.0016332367670297888
-155	0.0016725239486090153
-154	0.0017125448940081146
-153	0.0017533112136391687
-152	0.0017948345179142622
-151	0.001837126417245478
-150	0.0018801985220449
-149	0.0019240624427246124
-148	0.001968729789696698
-147	0.0020142121733732416
-146	0.002060521204166325
-145	0.0021076684924880335
-144	0.002155661442561651
-143	0.002204490633855267
-142	0.002254142439648171
-141	0.0023046032332196525
-140	0.002355859387849002
-139	0.002407897276815509
-138	0.002460703273398464
-137	0.002514263750877156
-136	0.0025685650825308754
-135	0.002623593641638912
-134	0.002679335801480556
-133	0.002735777935335098
-132	0.0027929064164818264
-131	0.002850707618200031
-130	0.002909167913769004
-129	0.002968273676468032
-128	0.0030280112795764073
-127	0.00308836709637342
-126	0.003149327500138358
-125	0.003210878864150513
-124	0.003273007561689175
-123	0.0033356999660336317
-122	0.0033989424504631757
-121	0.003462721388257096
